country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","11-02-2026 10:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","11-02-2026 10:00:00",16.172806,75.659694,CO,7,40,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","11-02-2026 10:00:00",12.9135218,77.5950804,CO,42,92,53
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","11-02-2026 10:00:00",12.9352049,77.6814488,PM10,50,253,153
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","11-02-2026 10:00:00",12.9352049,77.6814488,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","11-02-2026 10:00:00",12.9756843,77.5660749,PM10,100,102,101
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-02-2026 10:00:00",28.360699,76.936090,SO2,13,35,24
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-02-2026 10:00:00",28.360699,76.936090,OZONE,3,16,6
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-02-2026 10:00:00",28.060249,76.113115,PM2.5,60,288,128
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-02-2026 10:00:00",28.060249,76.113115,PM10,56,153,95
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-02-2026 10:00:00",28.060249,76.113115,SO2,4,5,4
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-02-2026 10:00:00",28.060249,76.113115,OZONE,1,16,2
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","11-02-2026 10:00:00",28.1485564,77.3320667,CO,11,56,35
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","11-02-2026 10:00:00",28.3153,76.9143,PM10,7,306,60
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","11-02-2026 10:00:00",28.3153,76.9143,OZONE,5,97,11
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","11-02-2026 10:00:00",12.917348,77.622813,CO,24,80,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-02-2026 10:00:00",11.55358,76.55521,PM10,37,86,52
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-02-2026 10:00:00",11.55358,76.55521,SO2,3,4,3
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-02-2026 10:00:00",11.55358,76.55521,OZONE,13,38,17
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","11-02-2026 10:00:00",13.428828,77.731418,PM10,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","11-02-2026 10:00:00",13.328028,75.797056,SO2,6,12,8
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","11-02-2026 10:00:00",30.7057778,76.8531805555555,NO2,23,27,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-02-2026 10:00:00",29.432304,76.972765,PM2.5,74,303,144
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-02-2026 10:00:00",29.432304,76.972765,NH3,2,3,2
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-02-2026 10:00:00",29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","11-02-2026 10:00:00",28.52123,76.37138,SO2,10,15,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","11-02-2026 10:00:00",29.027200,77.062100,NH3,11,11,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","11-02-2026 10:00:00",13.0270199,77.494094,SO2,6,18,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","11-02-2026 10:00:00",13.0270199,77.494094,CO,6,17,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","11-02-2026 10:00:00",13.0246342,77.5080115,PM10,95,129,107
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","11-02-2026 10:00:00",13.0246342,77.5080115,CO,24,44,39
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","11-02-2026 10:00:00",12.917348,77.622813,PM10,96,182,132
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","11-02-2026 10:00:00",12.917348,77.622813,NO2,39,112,72
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","11-02-2026 10:00:00",29.027200,77.062100,OZONE,25,26,26
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-02-2026 10:00:00",30.943887,76.801991,NH3,5,7,6
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-02-2026 10:00:00",30.943887,76.801991,OZONE,38,158,45
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-02-2026 10:00:00",28.360699,76.936090,PM10,87,210,139
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","11-02-2026 10:00:00",23.50016,80.23284,NH3,3,4,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","11-02-2026 10:00:00",23.50016,80.23284,SO2,8,47,29
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","11-02-2026 10:00:00",23.50016,80.23284,CO,16,72,24
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","11-02-2026 10:00:00",23.108440,77.511428,CO,16,95,71
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","11-02-2026 10:00:00",23.108440,77.511428,OZONE,18,79,25
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","11-02-2026 10:00:00",22.624758,75.675238,PM2.5,80,326,209
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","11-02-2026 10:00:00",22.624758,75.675238,SO2,8,35,30
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","11-02-2026 10:00:00",23.331731,75.045981,PM2.5,8,150,80
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","11-02-2026 10:00:00",23.838586,78.759431,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","11-02-2026 10:00:00",23.838586,78.759431,OZONE,51,120,75
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","11-02-2026 10:00:00",23.8640158,78.80289321,PM2.5,29,140,58
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","11-02-2026 10:00:00",23.8640158,78.80289321,NO2,6,43,14
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","11-02-2026 10:00:00",23.8640158,78.80289321,SO2,4,7,5
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","11-02-2026 10:00:00",24.58434363,80.8549414,PM2.5,48,51,50
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","11-02-2026 10:00:00",11.875000,75.373200,PM2.5,59,71,66
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","11-02-2026 10:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","11-02-2026 10:00:00",11.875000,75.373200,CO,17,20,19
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","11-02-2026 10:00:00",8.8787,76.6073,NO2,9,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","11-02-2026 10:00:00",8.8787,76.6073,OZONE,29,36,29
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","11-02-2026 10:00:00",8.563700,76.886500,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","11-02-2026 10:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","11-02-2026 10:00:00",8.5149093,76.9435879,CO,8,29,12
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","11-02-2026 10:00:00",10.532400,76.215900,PM2.5,64,86,78
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","11-02-2026 10:00:00",23.264759,77.381568,SO2,14,24,18
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","11-02-2026 10:00:00",26.259242,78.216432,CO,4,104,18
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-02-2026 10:00:00",26.200388,78.147714,PM2.5,25,143,66
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-02-2026 10:00:00",26.200388,78.147714,PM10,46,173,106
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-02-2026 10:00:00",26.200388,78.147714,SO2,5,12,8
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-02-2026 10:00:00",26.200388,78.147714,OZONE,5,76,42
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-02-2026 10:00:00",22.4310,75.5213,SO2,24,50,34
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","11-02-2026 10:00:00",22.7524,75.8872,PM2.5,59,286,124
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","11-02-2026 10:00:00",22.6780,75.8559,SO2,9,13,11
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","11-02-2026 10:00:00",22.6780,75.8559,OZONE,6,11,6
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","11-02-2026 10:00:00",24.108970,82.645580,NH3,1,2,1
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","11-02-2026 10:00:00",19.10122,74.73339,PM2.5,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-02-2026 10:00:00",20.719516,77.000253,PM2.5,49,114,71
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-02-2026 10:00:00",20.719516,77.000253,PM10,53,140,93
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","11-02-2026 10:00:00",20.719516,77.000253,SO2,12,34,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","11-02-2026 10:00:00",20.9402359,77.7895248,PM10,NA,NA,NA
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","11-02-2026 10:00:00",20.9402359,77.7895248,OZONE,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","11-02-2026 10:00:00",20.939198,77.765701,PM2.5,29,130,82
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","11-02-2026 10:00:00",20.939198,77.765701,NH3,1,8,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","11-02-2026 10:00:00",20.939198,77.765701,SO2,15,48,31
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","11-02-2026 10:00:00",19.875620,75.387310,NH3,3,5,4
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","11-02-2026 10:00:00",19.875620,75.387310,SO2,11,19,14
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","11-02-2026 10:00:00",19.875620,75.387310,CO,14,72,30
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","11-02-2026 10:00:00",19.8389439,75.244448,PM2.5,68,163,101
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","11-02-2026 10:00:00",19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","11-02-2026 10:00:00",19.8389439,75.244448,CO,2,106,65
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","11-02-2026 10:00:00",19.16485,73.23409,NH3,4,9,6
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-02-2026 10:00:00",23.210494,77.425409,PM10,86,309,173
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-02-2026 10:00:00",23.210494,77.425409,CO,10,104,23
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-02-2026 10:00:00",23.210494,77.425409,OZONE,4,45,14
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","11-02-2026 10:00:00",23.233584,77.400574,NO2,24,92,53
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","11-02-2026 10:00:00",22.9682591,76.064118,PM2.5,71,173,106
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","11-02-2026 10:00:00",22.9682591,76.064118,OZONE,9,99,22
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-02-2026 10:00:00",26.203442,78.193251,NO2,47,108,79
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-02-2026 10:00:00",26.203442,78.193251,NH3,1,4,2
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-02-2026 10:00:00",26.203442,78.193251,CO,30,103,57
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","11-02-2026 10:00:00",16.802639,75.722694,PM2.5,30,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","11-02-2026 10:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","11-02-2026 10:00:00",16.802639,75.722694,CO,9,34,24
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","11-02-2026 10:00:00",16.7602,77.1428,PM2.5,54,91,70
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","11-02-2026 10:00:00",16.7602,77.1428,NH3,2,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","11-02-2026 10:00:00",10.073232,76.302765,PM2.5,95,224,160
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","11-02-2026 10:00:00",22.7084,75.8815,OZONE,6,12,7
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","11-02-2026 10:00:00",23.163174,79.973061,OZONE,6,32,8
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","11-02-2026 10:00:00",23.168606,79.932247,SO2,11,33,24
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","11-02-2026 10:00:00",23.218135,79.957770,NH3,5,7,6
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","11-02-2026 10:00:00",23.218135,79.957770,OZONE,48,90,52
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","11-02-2026 10:00:00",19.309073,73.057223,SO2,3,17,10
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","11-02-2026 10:00:00",19.786089,72.757971,SO2,1,17,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","11-02-2026 10:00:00",19.9775302,79.2337086,NO2,7,24,15
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","11-02-2026 10:00:00",20.918946,74.776388,PM10,117,152,129
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","11-02-2026 10:00:00",21.001264,75.565602,SO2,4,14,9
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","11-02-2026 10:00:00",21.001264,75.565602,CO,20,51,22
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","11-02-2026 10:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","11-02-2026 10:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","11-02-2026 10:00:00",19.192056,72.9585188,PM2.5,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","11-02-2026 10:00:00",19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","11-02-2026 10:00:00",19.192056,72.9585188,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","11-02-2026 10:00:00",16.7143745,74.2426398,PM2.5,40,88,61
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","11-02-2026 10:00:00",16.7143745,74.2426398,SO2,2,14,5
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","11-02-2026 10:00:00",18.39963,76.57452,NO2,12,81,35
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","11-02-2026 10:00:00",19.0632143,72.8456324,SO2,3,5,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","11-02-2026 10:00:00",19.0632143,72.8456324,CO,8,58,46
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","11-02-2026 10:00:00",19.1653323,72.922099,SO2,6,30,16
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","11-02-2026 10:00:00",19.19709,72.82204,PM2.5,49,97,74
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","11-02-2026 10:00:00",19.19709,72.82204,NO2,37,114,60
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","11-02-2026 10:00:00",19.1878657,72.8304069,PM2.5,87,94,91
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","11-02-2026 10:00:00",19.1878657,72.8304069,PM10,85,111,96
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","11-02-2026 10:00:00",19.1878657,72.8304069,NO2,14,108,44
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-02-2026 10:00:00",19.1750,72.9419,PM2.5,62,100,79
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-02-2026 10:00:00",19.1750,72.9419,NO2,14,23,16
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","11-02-2026 10:00:00",20.0073285,73.7762427,PM2.5,42,96,62
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","11-02-2026 10:00:00",20.021503,73.813844,NO2,6,41,17
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","11-02-2026 10:00:00",20.021503,73.813844,SO2,11,48,19
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","11-02-2026 10:00:00",19.950220,73.731480,OZONE,3,64,25
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-02-2026 10:00:00",19.9591346,73.7788008,SO2,3,17,7
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.090337,73.014232,SO2,7,15,9
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.1135051,73.008978,PM2.5,43,87,59
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.2243333,72.8658113,PM10,60,81,74
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.2243333,72.8658113,SO2,13,18,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.2243333,72.8658113,OZONE,17,54,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","11-02-2026 10:00:00",18.9767,72.8380,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","11-02-2026 10:00:00",19.11074,72.86084,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","11-02-2026 10:00:00",19.0364585,72.8954371,PM2.5,64,90,77
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","11-02-2026 10:00:00",19.10078,72.87462,NO2,1,2,1
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","11-02-2026 10:00:00",19.10861,72.83622,NO2,11,11,11
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","11-02-2026 10:00:00",19.10861,72.83622,SO2,47,51,49
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-02-2026 10:00:00",21.121801,79.04952,PM2.5,92,315,192
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-02-2026 10:00:00",21.121801,79.04952,NH3,3,44,9
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","11-02-2026 10:00:00",21.14472,79.107595,NO2,31,97,55
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-02-2026 10:00:00",21.152875,79.0517531,PM2.5,59,248,154
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","11-02-2026 10:00:00",21.143383,79.048912,NO2,12,86,36
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","11-02-2026 10:00:00",18.39963,76.57452,NH3,4,24,10
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","11-02-2026 10:00:00",18.1023399,73.4783687,NO2,33,61,40
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","11-02-2026 10:00:00",18.1023399,73.4783687,NH3,3,13,10
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","11-02-2026 10:00:00",20.555712,74.529236,PM2.5,80,134,99
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","11-02-2026 10:00:00",20.555712,74.529236,NO2,5,25,8
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","11-02-2026 10:00:00",20.555712,74.529236,NH3,1,1,1
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","11-02-2026 10:00:00",19.296481,72.840923,PM2.5,65,137,88
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","11-02-2026 10:00:00",18.897756,72.813320,PM2.5,112,193,155
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","11-02-2026 10:00:00",18.897756,72.813320,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","11-02-2026 10:00:00",18.897756,72.813320,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","11-02-2026 10:00:00",19.137500,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","11-02-2026 10:00:00",19.000083,72.813993,NH3,4,10,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","11-02-2026 10:00:00",19.000083,72.813993,CO,2,75,43
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-02-2026 10:00:00",19.047000,72.874600,PM2.5,49,173,85
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-02-2026 10:00:00",19.047000,72.874600,NH3,6,7,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","11-02-2026 10:00:00",18.910000,72.820000,PM10,60,115,89
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","11-02-2026 10:00:00",19.083694,72.920967,NH3,1,4,2
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","11-02-2026 10:00:00",19.215859,72.831718,NO2,13,62,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","11-02-2026 10:00:00",19.215859,72.831718,CO,37,78,49
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","11-02-2026 10:00:00",19.0632143,72.8456324,PM10,111,174,138
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","11-02-2026 10:00:00",19.0632143,72.8456324,NO2,15,79,42
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","11-02-2026 10:00:00",19.296481,72.840923,OZONE,1,53,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","11-02-2026 10:00:00",19.065931,72.862131,NO2,35,107,68
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","11-02-2026 10:00:00",17.6336264,75.9132495,NH3,6,56,17
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","11-02-2026 10:00:00",17.6336264,75.9132495,CO,10,109,14
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","11-02-2026 10:00:00",19.26777,72.97182,PM2.5,48,69,54
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","11-02-2026 10:00:00",19.222279,72.957979,PM10,101,125,114
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","11-02-2026 10:00:00",19.222279,72.957979,NO2,20,88,41
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","11-02-2026 10:00:00",19.222279,72.957979,SO2,23,51,32
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","11-02-2026 10:00:00",19.222279,72.957979,OZONE,23,96,29
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","11-02-2026 10:00:00",19.235581,73.159121,NH3,4,10,6
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","11-02-2026 10:00:00",19.235581,73.159121,SO2,9,59,19
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-02-2026 10:00:00",19.4458210,72.7988231,PM2.5,55,89,77
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-02-2026 10:00:00",19.4458210,72.7988231,NO2,14,41,22
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-02-2026 10:00:00",19.4458210,72.7988231,NH3,2,4,3
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","11-02-2026 10:00:00",31.620000,74.876512,OZONE,30,42,36
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","11-02-2026 10:00:00",30.233011,74.907758,NO2,8,21,13
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","11-02-2026 10:00:00",31.321907,75.578914,NO2,39,44,42
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","11-02-2026 10:00:00","30.736056 ",76.209694,OZONE,19,40,22
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","11-02-2026 10:00:00",30.9028,75.8086,NO2,38,46,41
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","11-02-2026 10:00:00",30.9028,75.8086,SO2,27,51,33
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","11-02-2026 10:00:00",30.649961,76.331442,PM2.5,63,442,176
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","11-02-2026 10:00:00",30.649961,76.331442,SO2,3,83,32
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","11-02-2026 10:00:00",18.501793,73.927532,OZONE,1,85,6
